Date.Lodged,National,Ashburton District,Auckland,Buller District,Carterton District,Central Hawkes Bay District,Central Otago District,Christchurch,Clutha District,Dunedin,Far North District,Franklin District,Gisborne District,Gore District,Grey District,Hamilton,Hastings District,Hauraki District,Horowhenua District,Hurunui District,Invercargill,Kaikoura District,Kaipara District,Kapiti Coast District,Kawerau District,Lower Hutt,Mackenzie District,Manawatu District,Manukau,Marlborough District,Masterton District,Matamata-Piako District,Napier,Nelson,New Plymouth District,North Shore,Opotiki District,Otorohanga District,Palmerston North,Papakura District,Porirua,Queenstown-Lakes District,Rangitikei District,Rodney District,Rotorua District,Ruapehu District,Selwyn District,South Taranaki District,South Waikato District,South Wairarapa District,Southland District,Stratford District,Tararua District,Tasman District,Taupo District,Tauranga District,Thames-Coromandel District,Timaru District,Upper Hutt,Waikato District,Waimakariri District,Waimate District,Waipa District,Wairoa District,Waitakere,Waitaki District,Waitomo District,Wanganui District,Wellington,Western Bay Of Plenty District,Westland District,Whakatane District,Whangarei District
1/08/1998,189.4579961,112.8753288,264.7214983,106.8417761,121.2039244,124.4329982,123.6724314,168.9607002,101.147271,142.3760025,145.3664455,208.6593013,141.6934962,96.04965758,122.7144497,178.0995684,160.3383782,150.3326842,136.4328053,131.6457902,112.4394857,98.87701996,144.0794967,180.2922176,116.4518301,181.2318659,92.64068646,142.5039106,248.9786314,142.8222703,116.6211614,135.892114,172.5193877,169.1382432,141.4435737,257.7862813,140.9896541,126.8139733,157.0072717,231.1621876,192.1497201,171.5370696,110.4143568,213.3177412,158.12273,113.8722473,178.630419,121.4988271,119.4094385,121.4439354,93.52169421,109.1190506,100.1651914,150.2076855,156.9574647,190.3883071,147.9105595,115.8529845,173.2817922,139.9751528,161.6429331,NA,167.499159,98.24226522,239.6727977,99.17408476,106.968158,127.4849422,244.5716622,157.7568048,101.1062097,147.8915091,154.8081988
1/09/1998,189.5658151,119.2340181,265.853252,105.2841099,110.4714932,124.4627325,108.7247031,175.4868097,91.63790772,142.0310008,141.4433832,210.6602848,132.2542567,98.19853858,125.7403501,176.8861184,155.8723157,139.5878652,126.7243136,137.1410314,109.8005928,NA,132.808819,191.2222881,123.0855161,186.8896305,96.16111443,131.0328173,247.5386347,147.2694389,116.2697262,135.1797454,168.9578541,171.2914151,143.631384,258.5461124,117.5900649,126.9261984,154.5792186,233.856954,185.0743588,150.4478913,105.3756866,216.4589474,155.4519466,100.1952794,149.0005973,116.1437983,116.1024483,107.7769902,100.1749571,101.7440241,103.5525884,160.5918722,153.19112,188.4585549,144.2820594,110.5591046,168.6723165,153.667458,167.2372478,119.2739643,166.1449467,117.5364468,237.6772231,91.70313715,123.6336442,125.2976267,242.1967377,164.7817845,121.890906,153.5773459,152.8859647
1/10/1998,190.6261146,128.2296657,262.3763814,115.8323933,120.0974529,122.8252544,106.4070535,173.7326333,89.68246185,167.4213174,149.5014189,213.6599521,137.7981656,101.9528484,122.6633705,181.128189,154.6356109,142.9740505,124.0888909,128.3816175,103.6647752,143.605566,134.9702328,185.6200028,135.1218081,194.1478553,94.63234124,140.7158134,243.8920117,144.0167332,118.4985121,144.3594999,164.4754515,166.0628564,141.1954559,261.3752633,130.6673699,141.0605556,151.5324304,232.820506,194.695989,149.8978318,109.1041444,217.1545133,160.3351474,105.0445611,184.7067771,120.2647407,111.6137942,NA,101.045877,102.1098103,96.13194456,172.1123365,156.2190994,186.1681139,150.0757706,118.3304757,164.7555174,146.6737449,159.6372714,NA,157.4457409,84.96489261,236.7714523,93.34911062,89.53335939,126.2398939,242.5613903,159.749284,113.9375601,153.4444377,159.8668715
1/11/1998,189.9424104,125.2127583,260.7387124,116.0236197,124.6640329,122.1371202,106.9962045,171.4815456,97.14706952,148.9726702,144.8433983,209.7031787,136.367971,102.7244056,137.3403624,177.2578924,154.3065284,135.6711024,127.4889053,115.7057361,105.808703,NA,140.942543,193.8116995,123.6002226,183.5603676,65.10067334,137.9313822,246.7691338,140.6700511,124.7312656,140.6821829,171.1375667,164.3590203,145.5486774,259.6665958,119.9010504,NA,163.7090103,233.02609,193.2593696,154.5797907,105.4493821,214.5088169,160.245934,98.42024035,162.2139941,109.1942924,116.1232245,115.716234,94.52488803,109.2308249,106.2845297,161.1005444,152.6388545,182.978143,147.9472441,116.5258916,169.2312007,146.3067091,168.7325631,105.0401472,158.6104104,109.8881386,232.9494743,104.6789697,109.2258616,123.7753798,240.8763116,166.8577202,117.2492406,152.5720983,157.2501649
1/12/1998,188.9691394,127.6059755,256.1796194,119.0373526,122.9848934,123.7255247,106.583687,176.6641273,85.14972438,145.1411547,155.8299848,209.570106,137.4586758,98.96610191,117.1781285,185.538553,155.4496386,129.0988575,124.315826,116.6494926,105.176336,NA,122.2189091,176.3818279,125.412564,203.9354128,NA,144.8344998,244.6899894,147.0364066,118.0421097,140.7604163,164.3224486,174.6811385,142.3196564,256.0093721,131.0829234,NA,160.6303779,224.3095967,196.4607089,153.7245629,107.8136824,216.0193854,159.1017751,106.2899871,171.4696766,126.4754634,123.7543941,116.4363229,109.0394449,104.5429221,106.3920313,164.5022111,159.9113295,184.2938827,142.993709,113.6165011,171.5690648,156.4609127,165.0503424,96.08197553,160.4361982,112.700979,235.1030909,107.6869334,117.3720728,123.2886423,237.7924526,157.2090071,111.9384946,135.004757,160.0257799
1/01/1999,187.9019233,117.7278095,259.8411531,110.4940534,NA,121.531738,103.8203388,172.1400861,82.07680869,160.404591,146.0886798,200.8146263,146.9030617,112.0134141,112.851394,183.4428545,150.3913466,145.286152,126.989716,156.6988028,110.6452248,NA,114.2961324,178.3957232,122.0153123,189.8801943,94.68615758,146.2468607,253.3549253,135.5604713,112.6218362,139.7686565,172.5180681,169.9535622,144.4556213,253.4250538,121.5260991,138.8432881,161.3709009,231.505507,200.6212253,162.9542946,113.3743163,211.7140881,157.2301654,108.4372758,169.2266888,115.1228995,107.8963686,NA,88.50398653,104.3125137,96.63279916,161.8680659,158.5898452,190.0812552,147.2197549,114.7454277,174.0979237,142.0493647,170.2139726,NA,164.0511621,97.98812252,232.8133182,126.9115737,115.1466527,120.9555678,247.092354,159.9292782,97.04655812,142.9007308,157.4097168
1/02/1999,189.3764418,125.4947284,260.3801117,92.434809,128.1009598,103.5730342,115.7470463,180.3633335,83.98106181,146.4374918,141.781191,213.0061145,141.9787384,96.84707281,120.9240391,184.476144,155.0353438,120.4543238,135.9757196,98.72234311,107.0347353,NA,127.4563602,190.8152063,122.9323252,199.6923452,85.56771068,139.5169278,242.2212537,136.9263043,117.1215434,139.4515798,166.7667663,165.8422828,145.156291,258.629333,121.7494656,117.421327,164.4048393,227.2280526,197.3835106,158.7162433,104.1017444,214.674881,159.6774183,93.63786852,172.8323631,118.052231,116.0173299,131.7342903,75.46024027,99.76546931,103.6127373,146.7192183,153.4561657,187.5170414,146.9394261,112.7586331,167.6003489,159.1718973,165.9746662,105.2200209,169.6912132,87.39925275,230.8112446,98.0064717,104.3875122,123.9843613,253.4681862,169.2610355,108.5991971,142.5188645,158.4294086
1/03/1999,187.1070336,116.3902914,256.5208433,95.89724998,NA,119.4513804,111.0040769,177.0361815,95.12420206,153.6666492,136.3833103,204.7039536,140.3789139,94.35312213,125.2416884,176.4129404,151.216514,140.7135217,133.8450294,93.31396954,105.159993,108.8834473,127.9140218,194.7334336,127.0858338,194.640825,72.6894745,139.4773001,241.0556339,153.7427795,116.7844916,141.7909847,170.1193204,166.8822116,136.301121,255.1462084,131.5630504,138.7795902,163.9261987,226.2496177,198.8206941,155.1112069,113.9603139,204.9689839,156.6611631,111.1082001,157.6565698,104.3776694,114.1531968,120.4560784,88.73128587,101.374271,99.94500531,152.9290637,151.7632883,185.1202723,143.1602921,113.3724598,172.387491,158.1781365,169.9712425,94.91305806,164.0719472,113.2604479,229.6108606,94.61608138,135.8926527,120.0230221,245.1262645,164.9312384,112.3587405,153.8108804,155.5123227
1/04/1999,190.6978262,117.8087427,261.7444179,97.85061755,126.0335886,124.3737007,115.1292665,179.4548912,98.41286322,160.4678908,144.7002696,212.5397756,138.528973,102.8662344,134.2575982,178.5960494,162.1155637,151.8268494,132.5769358,105.8421034,104.5151324,NA,133.7277756,182.1933748,117.9598743,188.7353048,68.03799466,144.6276491,243.0082105,143.1517948,112.0377715,142.1185288,169.8943201,168.4868332,140.9962584,254.9144749,142.8993635,NA,170.4606647,230.9044103,188.2772921,154.0802881,106.7241988,211.713125,157.4531385,101.9749288,167.9334259,113.7662956,119.1883941,119.4243645,75.24950072,98.24603896,102.5282612,164.4764244,168.4916321,186.0956117,147.8387877,115.4583706,170.376543,148.6728746,169.9613912,NA,165.7257112,92.61708913,235.1888564,109.6569451,127.4364439,120.9571953,249.3757474,160.2577281,122.5580505,155.395323,152.5759538
1/05/1999,185.5848647,132.562607,262.0111454,104.3688173,118.6492265,118.1384743,108.8008825,149.5520997,100.8197812,141.0756866,143.3321782,195.8845131,135.4987953,87.32773795,119.6294942,179.3554878,154.6021232,137.2477044,133.6560837,85.91324897,111.1670334,NA,132.206316,190.9736032,127.1029253,195.4229601,89.68112999,143.8359525,247.6345376,152.3972219,121.8808791,145.0468631,167.5053763,172.8859097,142.8666451,244.0106161,125.8948922,117.1577868,164.0476985,222.5395542,190.8450105,170.455064,106.4491894,208.4510573,165.7259017,116.5412915,183.8680133,113.6729119,110.0403474,121.0578325,103.0807297,109.8201266,91.9466024,156.3254257,159.4651561,185.4064768,148.4749276,121.0005148,181.3442823,158.4740098,171.5503603,94.67192185,165.09259,113.9331103,232.1387548,107.3315034,131.3136271,126.6418497,248.7055883,165.9556374,130.6707272,159.1309288,154.8838369
1/06/1999,186.8316509,124.9132861,261.8255949,98.88614017,116.8623686,122.2459378,109.0980044,167.2983709,104.0709366,139.7463324,149.627749,210.0262526,142.8173445,98.20915137,123.6807688,177.1892429,154.3528571,148.042692,131.9663765,106.9014544,105.2511914,NA,150.2316749,189.7952901,124.4896594,198.2865324,77.45966692,143.8215823,242.750733,149.0436454,118.3852704,141.8108603,166.8771646,169.879742,138.5112942,253.1987933,125.6239984,127.5873439,157.5901575,226.8203789,197.0492383,193.4932995,98.9814573,212.5531179,151.7456699,105.1952753,161.0716048,117.9493804,115.2945292,126.1198356,114.7121978,97.98834037,95.52210773,154.6798694,162.6754014,181.4041985,161.2465939,119.2195116,173.0418013,157.9566388,167.2227843,89.11889803,164.745378,103.8165203,228.9558725,111.6080339,125.8534587,119.6875932,243.9732321,161.7997539,105.5076213,146.0904759,163.0213075
1/07/1999,190.3158923,136.6238022,261.6480557,92.45203388,114.9583784,127.8453874,110.8207126,167.3472007,81.32487677,138.6382053,145.2609289,207.7548709,138.819757,93.02912288,116.7775393,176.3593808,155.1894675,145.4965323,136.9040163,144.9243175,103.9951004,134.753844,129.4158606,194.5325048,122.8732897,194.9673543,84.16686375,141.6436906,248.6300608,151.1442805,120.3904156,143.5044202,167.7458021,169.767419,140.0909547,261.6568723,129.7549917,133.1013059,157.3476006,226.5315384,199.4949891,217.1293624,114.8991066,216.5083034,160.1104773,115.9019395,156.2509164,111.3029709,119.0809086,119.7159776,90.99785105,94.01426878,91.14106472,153.371044,154.5288388,185.5894695,153.0903991,112.9908293,177.6584711,144.005138,168.3743053,99.00267265,165.2024165,87.11591205,225.5545763,104.3872765,96.90055275,122.7838082,251.9135527,169.7876912,124.5826977,146.4602158,159.2204865
1/08/1999,189.0704083,123.6379465,257.5633928,104.2423482,111.177293,118.0839828,108.6188471,171.4452176,84.23668705,139.8563961,146.4435838,203.4793969,136.7534015,82.79381716,144.6184344,176.4619382,151.4447279,149.3987534,130.3578843,90.61171511,103.7645639,129.7840955,123.9519058,190.7290673,126.3965663,189.0933464,90.8317852,150.7676613,242.676778,148.2998027,122.2767328,140.70279,168.9144323,170.2108271,145.0995975,256.099854,138.1814416,127.4974488,160.9860411,221.5532852,199.2722821,220.7780114,103.9572155,213.702264,158.6104811,121.4074829,166.749959,118.8171107,120.8055392,118.9456941,83.05193584,99.56515909,102.0751041,155.1014461,164.3049586,185.841215,143.3961016,118.056684,177.7717532,143.1649372,164.8425279,NA,158.9913378,95.27765855,230.4155366,108.4085043,107.790619,118.6900195,245.6324929,163.5560503,111.0634702,152.8165168,157.9293061
1/09/1999,190.0673296,124.7751951,266.8694203,103.6187217,127.9339771,122.691577,108.1836092,166.1564035,98.593565,150.9558807,143.6725249,194.3759382,140.900875,99.21493398,126.1183429,178.7760054,157.6274734,132.5393983,134.1526501,112.8833295,102.8260941,NA,123.9644146,182.6963629,122.3119496,188.2657932,100.5851127,136.2726585,238.7812669,143.0982676,116.7708459,137.6017794,169.5449492,174.1917028,139.8010984,252.7509985,124.8071499,147.589464,163.871331,226.4733673,202.269967,198.3069612,106.1640807,223.5686856,155.3116008,111.8414832,147.7776191,116.2418475,114.2983633,131.6483376,100.438963,102.7967648,102.4776596,159.0169072,157.6467511,182.6144549,140.3282426,116.8873072,167.5725857,155.634463,166.7384898,92.74391665,167.0828479,109.840658,233.7075826,108.848932,107.1769894,121.0775109,256.5096899,161.2333934,121.8369783,150.9146358,154.9158272
1/10/1999,187.4435453,112.2409814,256.2365279,107.90979,122.7372059,122.7298029,109.9040162,167.8307074,97.33416956,148.3061164,149.7321821,198.8890368,138.7069821,89.60950889,115.4726218,178.2440628,154.5129822,141.1652783,130.2862642,94.22041466,107.8073545,NA,129.3722137,179.7817132,121.0593528,194.4850863,82.10351757,145.1292802,242.8323242,144.7946498,120.5891161,151.3441921,168.1254291,167.8228273,145.6649822,254.8985916,136.2769135,120.770231,162.1117001,227.4763515,187.8445389,181.6189599,112.917478,210.2233345,155.7756266,120.2298462,158.4730406,116.5335029,113.3958021,132.9801513,97.25724147,101.6492164,100.0491499,161.6231996,149.4218848,184.2032101,148.0382004,117.6016439,168.6428695,160.8112486,168.0534086,89.61840562,162.1089777,NA,226.9236393,105.3222787,122.493005,123.6128861,251.3792414,161.1231097,102.6083607,167.2262409,154.9955882
1/11/1999,190.3630185,121.1223211,263.4917281,88.42967163,NA,117.434026,116.2156935,170.1019061,89.58891352,166.3768361,153.8255627,201.2559731,137.1083809,86.98895159,110.8482273,174.6480363,146.849924,141.3748066,127.4391358,131.6652848,102.714635,NA,116.5430328,196.9709331,127.0152167,195.2081312,79.98696125,141.8474528,241.0041133,144.4822342,120.4330704,140.0018084,167.7784131,166.7005004,140.6948646,264.0118223,138.1142847,107.9809894,173.0895026,216.8016228,194.0298163,183.4494966,105.7655639,209.4866077,152.6335507,101.2693449,165.9288375,121.8857986,114.7939228,104.6388678,104.644991,103.3357231,98.20838889,160.413264,158.9669431,183.2516641,146.5431577,112.7147438,173.9199596,146.654333,169.544674,92.12278317,169.2378238,116.0733342,224.2393171,113.3504832,124.6084406,125.1996049,259.6344065,170.7890214,112.2991262,152.3695352,152.2832541
1/12/1999,190.2678496,120.1887012,262.3058914,86.74905545,119.9790244,123.0837781,110.8856814,172.1661291,92.15406445,172.7453853,144.4852488,192.5338172,138.7617112,92.08491893,131.3191657,177.9492043,156.7377443,139.9280523,136.064316,105.7969736,106.9498621,NA,98.83300114,193.7311087,121.8837576,192.3865809,85.23981584,138.7895535,241.4220691,147.5829825,120.5357066,138.5355884,169.1176987,170.6232798,137.9688481,256.9506807,137.0285115,135.0055382,171.0658468,226.4750868,200.8319339,177.7700172,113.8131088,225.2875381,154.6178092,87.98930884,161.2886288,116.3612569,112.3643447,135.6447776,93.73802724,110.7992017,96.11188887,173.7381297,166.121633,186.3029608,141.0810313,112.9089234,181.5407649,159.6594599,170.072091,96.80426135,162.293361,94.86131991,234.7083393,117.5880925,119.1847358,120.8543002,246.6500283,167.481191,107.2910151,156.3012309,157.0588338
1/01/2000,189.3904099,120.2799813,256.7258023,95.16629528,132.1172926,121.0513034,106.8852029,175.992603,81.60621239,158.5358275,146.8365994,195.1692563,140.4753117,90.40365841,120.0569729,180.4183679,156.0068537,139.1574275,127.2649128,113.7962047,109.5425585,149.6987927,120.6540076,199.7387926,121.3088125,200.7293033,88.2937178,151.9557962,236.7340236,146.3286345,122.5627053,145.2310392,174.0790626,169.5806981,138.6384114,265.4673477,119.9231041,137.6896211,159.0649181,224.4877567,191.3354813,181.6543507,105.6965758,213.2812179,157.6206428,111.9665861,145.6819604,111.7145846,116.6864898,109.112424,85.86065727,104.2886721,104.1533871,159.7836225,160.7072475,190.3235619,155.8391314,121.4507958,176.1153521,148.1673843,166.4381265,94.6246571,169.2215061,97.16725133,230.3725421,107.5788137,119.8843061,113.1891707,256.3923752,165.6143231,107.882569,153.1644996,155.241035
1/02/2000,192.0825188,121.4366418,265.7238343,91.44854757,115.9785939,122.243215,119.5096885,180.5689726,86.48863828,150.0569637,150.4548187,199.7606972,141.283083,91.71362491,126.7917236,181.0757966,157.3863222,131.7899711,124.3302352,119.6755753,98.84097733,NA,135.9133531,193.2186822,120.2357691,192.8823394,56.63475693,141.8299979,241.7163679,142.635787,120.4326125,134.0497035,167.1167099,176.6719042,151.7398328,267.7382784,121.4558329,124.2985435,165.5905753,221.2148404,207.6292045,187.6227706,116.5824232,216.6638607,155.2164541,107.8813048,162.6087837,116.4147752,113.8863397,111.4409833,80.06780997,111.8993542,104.2070909,169.9952413,166.9998974,186.2059611,150.467626,113.4598812,170.0175937,158.1905119,165.3278839,93.83835167,162.1579262,107.8316113,235.6430263,96.26845677,128.4588496,122.450405,261.9020411,165.8354093,111.7484396,151.5670457,159.1498068
1/03/2000,189.9388723,116.3205394,261.9105685,89.89004608,130.9850508,115.7404527,92.82371625,177.4136216,99.77721541,167.1616552,148.7894495,192.2881329,144.5752452,87.32523131,130.885957,175.0506218,156.2771342,125.4310546,130.851845,146.6305688,103.1750033,106.094427,129.9052494,186.4680637,125.8201617,196.9086407,78.72686964,146.07721,246.3430204,146.9924753,122.7588786,140.6291213,166.5595984,169.3871785,144.862002,261.728993,129.0227776,128.9440565,165.5044705,217.7723288,193.5662312,188.4334817,98.28369371,220.4143844,157.9605348,107.9980733,138.4006101,110.1855986,112.0290995,132.0783588,88.12429829,104.2206764,94.01827541,153.1693038,158.6118116,182.7917193,146.0798815,113.9671069,173.8507271,142.0596036,173.0106732,98.84984544,162.1741323,96.39504275,229.4992106,107.5253461,112.592315,118.929284,260.6609178,174.4728835,114.3154845,163.3781666,157.1206631
1/04/2000,189.3395232,132.0640525,273.0424836,87.14635801,122.635616,122.0800057,116.1805408,176.2829798,93.35837934,148.8692606,147.1101118,208.8000314,140.7489181,92.0641632,116.8023957,175.5514432,160.5569929,134.553939,130.9918694,136.202835,100.1995922,NA,131.3528588,192.9613553,120.3150229,198.9499244,96.9549989,142.6428034,242.1969196,154.5431581,111.9870767,141.1445068,170.2565081,176.6262025,138.4373092,262.6424655,117.2228196,127.421822,158.9096358,224.3702971,211.4082691,180.7390096,105.8838144,223.2928856,153.7672887,101.6410699,191.921248,111.817252,112.8783195,118.886752,93.93903237,114.5019232,98.13867557,169.8152664,167.3075061,186.5263171,154.3512355,117.4506045,170.0137825,137.7541001,179.650495,NA,148.2635405,116.1751533,233.8110466,108.4805504,NA,121.1956773,220.2255273,165.8941033,100.1954083,154.7035532,153.6891905
1/05/2000,191.8230157,129.1213147,263.1827742,105.5729892,134.1105764,133.9868412,106.2656349,176.3342203,85.92659738,161.7067075,147.7380873,202.1506272,141.9395669,94.43621476,123.0254128,175.2248974,159.7183129,146.3048772,133.2844588,126.6005586,105.9235407,143.7702517,137.2807444,189.5580726,126.3587112,197.8133539,96.89299962,139.632229,243.2665246,148.418427,123.9469782,143.8593614,171.0375777,174.0587002,144.9894354,262.5454213,139.5984829,NA,163.7344787,228.9974605,204.4285214,196.0210727,105.4490968,218.1506597,157.327164,109.1764078,178.4916696,110.3161593,111.6369677,134.8810468,113.9526608,108.0322227,104.464189,156.0068374,165.0557581,183.7048667,147.1527501,116.6022098,173.9222549,157.9577785,174.7347449,87.50258901,174.2156512,110.3207758,239.1079074,102.2735681,126.0981332,123.1910943,243.7045373,171.2490929,105.3315358,157.1395722,154.2378844
1/06/2000,190.232493,125.5013744,267.8249377,93.84090334,117.837012,124.66098,117.4792853,174.3430273,107.223331,141.4928858,151.1901029,203.2743017,144.4566718,92.14000266,122.0777689,175.1539609,155.1237998,149.2475363,137.5484977,123.967418,105.5503538,146.5585415,138.7591009,191.3317708,126.2511308,202.2918679,79.74419748,145.6546901,239.3993229,149.7473959,125.8444108,139.588632,171.8081695,172.7960864,144.6983942,246.6987192,123.7078696,138.4203297,161.442384,232.3092151,197.8118848,192.2718504,112.423293,210.9082147,160.3390397,104.283185,185.4511503,122.4433177,113.8754114,116.6941476,103.4829495,107.7006417,102.6990581,158.0833883,159.6571297,185.8660818,152.4061488,117.8518426,177.2538591,146.5260872,169.5388566,NA,163.2414701,119.9414359,233.0024495,91.32970521,105.2905446,119.980782,252.943703,161.4425425,99.83618679,151.7644765,149.3807893
1/07/2000,192.9528692,148.8706105,266.5907432,88.21258784,126.9115445,126.9854793,112.3761509,174.526972,79.39746058,139.2517079,147.8784711,196.3822733,148.1933927,85.56914948,135.4295478,176.4457042,158.8408712,140.4658212,126.1079855,125.942662,102.1828557,165.8714167,127.8518054,196.9391627,117.260123,198.9269734,NA,145.7595691,245.5271368,142.9944339,121.0264418,138.2961921,169.7005818,171.8042076,144.706906,264.0282151,121.4462551,103.8513521,161.1841471,228.2338573,201.4796572,223.055023,109.029859,207.9533593,156.7496542,140.8514568,150.8554403,115.7570384,107.1315179,125.5249009,107.4049583,105.1446161,102.1681017,159.8945158,153.6200308,190.1443685,149.1454973,120.7113359,178.1912395,150.2273313,166.3152685,NA,164.4055001,113.0512076,233.4324005,104.7319543,103.8972366,119.1397849,254.8223553,166.8514893,104.8626442,147.5004694,158.8029846
1/08/2000,190.9470358,122.5436322,265.1876832,99.84519553,130.8250132,128.3466602,127.5142194,169.8237881,79.37389451,144.6576844,146.5587158,195.605916,138.6946058,95.73009136,125.2355967,173.0134764,158.6107218,144.2167972,130.6679035,113.3021072,99.26214283,NA,147.9767989,194.7537301,115.7545226,191.4787989,NA,144.0852859,245.6740677,152.6034195,115.2991519,143.5837357,171.9779442,163.7574232,146.6669279,256.8761691,128.4593459,132.9771121,162.6045647,222.3345406,201.0879854,201.9550573,111.4165301,222.5454778,154.7464303,115.0016657,188.2710316,119.2982289,118.3394072,130.6040904,87.78257205,102.9931596,104.5936519,166.9497446,162.8573349,189.0778208,148.1862839,119.9220503,169.5292049,141.2938147,168.613472,112.0583435,164.9881409,105.3806284,236.21616,115.2266384,127.9986524,123.0287121,246.8274268,165.2321696,106.6094714,148.0641598,150.1800003
1/09/2000,190.7036878,120.9890209,267.9281017,90.62015932,122.4699646,124.1618487,120.1614805,175.3263575,94.40450239,154.277174,142.1557118,196.738954,142.9369609,96.78327782,118.2290792,176.3837234,152.6571268,139.5409072,129.3863626,105.5032917,107.8852495,NA,135.2818826,185.4986095,112.3823307,195.5572507,82.77401901,142.7934703,241.3783108,148.4888085,118.4720658,138.9886508,167.7328675,170.2909369,145.161048,259.794277,131.6374571,NA,164.0649761,230.5882662,200.162472,186.6091617,99.87107852,225.1316716,154.0797729,102.4714959,172.8874888,117.9749617,117.2753153,140.6606216,90.01019482,118.7779917,105.5791919,166.1958753,167.1364205,187.1549391,154.3259853,113.412644,167.468925,156.0309583,158.5395188,NA,160.8113352,112.6632948,236.067391,103.3230764,121.7732512,121.0100496,250.1634071,158.4694751,102.6121494,153.7944649,152.7168844
1/10/2000,193.0126183,119.4463109,260.8688353,92.70734403,134.5028821,122.9763312,115.9147714,172.066286,95.58256297,174.2446271,150.1336787,197.0173426,145.1119469,85.37193272,108.8608433,180.0860262,157.7116622,139.9898527,131.7508476,117.1940772,104.1757027,NA,135.1130308,195.5627988,113.9875904,194.0371998,86.573577,145.0193109,240.8005395,149.9216789,122.2819131,137.3527875,168.0692069,173.4562529,144.8589035,260.606166,132.0188632,125.4180533,167.2843522,218.6401411,207.7874904,192.1011257,106.8505416,217.8078087,155.320214,99.48596116,148.44749,116.3043593,112.9027734,132.5385539,97.85012319,101.4026445,102.3482381,156.3520027,156.6509777,189.3460922,150.6058253,114.1495047,181.6158839,158.704809,165.0741907,102.9239386,156.997542,132.226514,230.2742618,88.34260216,126.1307034,122.0522559,253.217763,176.7322473,117.9156757,158.0838126,159.8979349
1/11/2000,192.3219658,122.7518625,262.5712203,85.31443886,127.6686076,130.8136427,118.3668385,174.9354541,93.12346361,165.6564144,152.4565292,200.5543547,140.333289,101.1587621,116.9708318,173.7581868,158.3516027,136.1599028,133.5590523,159.2021995,106.2534111,NA,146.7848463,188.8853889,125.4535526,187.4669215,85.07179639,141.4618443,243.0290817,142.2452014,123.5514628,134.0538925,173.4189857,175.4635554,139.9709989,257.9529586,130.2519793,NA,176.8562656,226.179133,197.5914777,202.8211053,106.1621606,216.6201847,152.2791451,106.4911748,160.81715,121.2110416,109.5189497,127.7332487,95.31252509,105.3943024,105.471304,170.5262839,157.2222389,187.461249,149.0702455,111.9808184,179.6948366,135.6874236,165.5001064,95.57720364,167.4643212,117.571891,234.204463,108.6070833,131.8471839,119.082665,247.2715038,165.4899026,97.31058038,151.9768331,154.4297428
1/12/2000,190.9332616,118.885563,263.8759156,98.32374146,127.2383125,122.2815409,109.8306407,176.2412824,91.61998789,154.6027154,148.5772126,195.2357017,142.2130559,86.13075997,115.2582899,177.3896361,156.7817264,131.5917547,126.6156042,128.5112354,104.5862064,NA,124.2956455,188.9362529,117.1431362,191.5439736,70.07598381,156.7963309,242.8564319,150.1176766,122.9098815,137.9084661,171.144039,168.6507148,139.6367521,266.7047174,135.1601902,125.4519603,173.6873629,218.2265543,213.1772941,208.0501387,99.88174982,223.3216638,160.7509839,105.011951,170.665235,117.977252,120.9289638,122.1469788,114.6443608,99.73540074,105.7718945,155.7147629,169.1714366,185.0243488,156.8208986,114.9872092,174.5402567,162.3686984,167.2516639,107.5653757,162.1137574,111.6613419,227.3848689,108.7893279,101.4895666,116.7978947,255.5021725,171.4601494,108.8860819,153.1150746,149.3876547
1/01/2001,193.0403428,120.2321172,268.1293534,83.42863477,133.6047359,121.6089059,125.3605571,174.1865383,93.16024053,163.986076,154.9712936,205.7577595,143.729759,96.55322061,128.5627542,174.8623633,162.5086269,141.7826185,134.7259417,149.7563032,110.4505499,NA,127.9693675,195.7861215,110.9764613,203.4233146,99.15701611,142.9895025,241.5914603,142.29785,119.9226183,142.0820768,167.6569065,175.2491129,134.4592557,266.963006,124.7370144,136.5762822,165.5578525,220.78352,190.2504347,198.8241451,95.75247259,218.8381088,154.015342,104.0194038,187.8554335,118.806078,121.6550812,119.1362922,110.8222958,99.11604044,108.3474119,164.7810889,168.4369891,189.3407572,150.8469166,114.436011,168.6844493,146.9939394,167.0728245,NA,164.3354736,115.8640384,232.2459889,107.7214174,112.6369338,117.9719222,250.2134981,165.1156396,109.7700702,163.4481784,157.5136984
1/02/2001,195.0190264,125.3553803,269.5687224,101.7542175,126.6498683,120.9733198,118.0111832,181.1886512,93.29688214,157.559881,146.7770184,201.9083431,130.9347692,89.96653639,119.6424369,174.5302728,159.5530512,143.4315035,134.5289698,120.6818875,101.4230157,148.7803259,135.5911263,199.5338585,107.4617241,196.5269237,76.77417156,142.1124569,236.2897773,146.9481325,118.3714108,140.1953996,169.1621077,176.1965008,142.7915628,266.349738,143.8343063,99.86393398,168.328607,221.7253224,200.3983271,205.0916571,100.3260205,224.3337542,157.6150536,79.79133162,163.5265266,108.492409,119.6441149,136.0358604,80.92749208,113.1911122,113.1968813,166.4701835,166.9751015,189.2046596,155.5647391,105.6504781,173.0925361,152.4548438,166.1011656,96.23877973,160.6350354,101.9974817,234.1296334,117.5328103,123.3576275,120.4474923,263.7049754,161.6627315,96.73091404,158.4381356,156.4566463
